t,chain,T,ssq
386.0,4.0,3.312376498216419e-101,8.031327193150217
387.0,0.0,2.4845092938049992e-101,8.031327193150217
387.0,1.0,8.30377481401672e-102,8.031327193150217
387.0,2.0,1.6574433876033353e-101,8.031327193150217
387.0,3.0,3.31157520000667e-104,8.031327193150217
387.0,4.0,3.311575200006669e-101,8.031327193150217
388.0,0.0,2.4839077799412456e-101,8.031327193150217
388.0,1.0,8.301764422795977e-102,8.031327193150217
388.0,2.0,1.6570421111104214e-101,8.031327193150217
388.0,3.0,3.310773448772076e-104,8.031327193150217
388.0,4.0,3.310773448772076e-101,8.031327193150217
389.0,0.0,2.483305926781574e-101,8.031327193150217
389.0,1.0,8.299752897573882e-102,8.031327193150217
389.0,2.0,1.656640608269481e-101,8.031327193150217
389.0,3.0,3.3099712452936736e-104,8.031327193150217
389.0,4.0,3.309971245293673e-101,8.031327193150217
390.0,0.0,2.482703734909054e-101,8.031327193150217
390.0,1.0,8.297740240299182e-102,8.031327193150217
390.0,2.0,1.656238879469486e-101,8.031327193150217
390.0,3.0,3.3091685903486284e-104,8.031327193150217
390.0,4.0,3.309168590348628e-101,8.031327193150217
391.0,0.0,2.4821012049038722e-101,8.031327193150217
391.0,1.0,8.295726452910986e-102,8.031327193150217
391.0,2.0,1.655836925097485e-101,8.031327193150217
391.0,3.0,3.3083654847102654e-104,8.031327193150217
391.0,4.0,3.308365484710265e-101,8.031327193150217
392.0,0.0,2.481498337343353e-101,8.031327193150217
392.0,1.0,8.29371153733884e-102,8.031327193150217
392.0,2.0,1.6554347455386185e-101,8.031327193150217
392.0,3.0,3.3075619291480936e-104,8.031327193150217
392.0,4.0,3.307561929148093e-101,8.031327193150217
393.0,0.0,2.4808951328019808e-101,8.031327193150217
393.0,1.0,8.2916954955028e-102,8.031327193150217
393.0,2.0,1.6550323411761304e-101,8.031327193150217
393.0,3.0,3.3067579244278375e-104,8.031327193150217
393.0,4.0,3.3067579244278375e-101,8.031327193150217
394.0,0.0,2.4802915918514196e-101,8.031327193150217
394.0,1.0,8.289678329313486e-102,8.031327193150217
394.0,2.0,1.654629712391384e-101,8.031327193150217
394.0,3.0,3.305953471311462e-104,8.031327193150217
394.0,4.0,3.305953471311461e-101,8.031327193150217
395.0,0.0,2.4796877150605307e-101,8.031327193150217
395.0,1.0,8.287660040672162e-102,8.031327193150217
395.0,2.0,1.6542268595638732e-101,8.031327193150217
395.0,3.0,3.3051485705571943e-104,8.031327193150217
395.0,4.0,3.305148570557194e-101,8.031327193150217
396.0,0.0,2.4790835029953954e-101,8.031327193150217
396.0,1.0,8.285640631470793e-102,8.031327193150217
396.0,2.0,1.6538237830712373e-101,8.031327193150217
396.0,3.0,3.3043432229195605e-104,8.031327193150217
396.0,4.0,3.30434322291956e-101,8.031327193150217
397.0,0.0,2.4784789562193345e-101,8.031327193150217
397.0,1.0,8.283620103592121e-102,8.031327193150217
397.0,2.0,1.653420483289273e-101,8.031327193150217
397.0,3.0,3.303537429149402e-104,8.031327193150217
397.0,4.0,3.3035374291494014e-101,8.031327193150217
398.0,0.0,2.477874075292924e-101,8.031327193150217
398.0,1.0,8.281598458909718e-102,8.031327193150217
398.0,2.0,1.653016960591948e-101,8.031327193150217
398.0,3.0,3.302731189993907e-104,8.031327193150217
398.0,4.0,3.302731189993907e-101,8.031327193150217
399.0,0.0,2.4772688607740193e-101,8.031327193150217
399.0,1.0,8.279575699288053e-102,8.031327193150217
399.0,2.0,1.6526132153514123e-101,8.031327193150217
399.0,3.0,3.301924506196633e-104,8.031327193150217
399.0,4.0,3.3019245061966326e-101,8.031327193150217
400.0,0.0,2.4766633132177708e-101,8.031327193150217
400.0,1.0,8.277551826582564e-102,8.031327193150217
400.0,2.0,1.6522092479380133e-101,8.031327193150217
400.0,3.0,3.3011173784975344e-104,8.031327193150217
400.0,4.0,3.301117378497534e-101,8.031327193150217
401.0,0.0,2.476057433176645e-101,8.031327193150217
401.0,1.0,3.300309807632988e-104,8.031327193150217
401.0,2.0,1.651805058720308e-101,8.031327193150217
401.0,3.0,8.275526842639713e-102,8.031327193150217
401.0,4.0,3.3003098076329876e-101,8.031327193150217
402.0,0.0,2.47545122120044e-101,8.031327193150217
402.0,1.0,3.299501794335814e-104,8.031327193150217
402.0,2.0,1.6514006480650723e-101,8.031327193150217
402.0,3.0,8.273500749297049e-102,8.031327193150217
402.0,4.0,3.2995017943358135e-101,8.031327193150217
403.0,0.0,2.4748446778363085e-101,8.031327193150217
403.0,1.0,3.2986933393353053e-104,8.031327193150217
403.0,2.0,1.650996016337318e-101,8.031327193150217
403.0,3.0,8.271473548383275e-102,8.031327193150217
403.0,4.0,3.298693339335305e-101,8.031327193150217
404.0,0.0,2.474237803628772e-101,8.031327193150217
404.0,1.0,3.2978844433572494e-104,8.031327193150217
404.0,2.0,1.6505911639003007e-101,8.031327193150217
404.0,3.0,8.269445241718299e-102,8.031327193150217
404.0,4.0,3.297884443357249e-101,8.031327193150217
405.0,0.0,2.4736305991197414e-101,8.031327193150217
405.0,1.0,3.2970751071239533e-104,8.031327193150217
405.0,2.0,1.6501860911155358e-101,8.031327193150217
405.0,3.0,8.267415831113308e-102,8.031327193150217
405.0,4.0,3.297075107123953e-101,8.031327193150217
406.0,0.0,2.4730230648485333e-101,8.031327193150217
406.0,1.0,3.296265331354266e-104,8.031327193150217
406.0,2.0,1.6497807983428073e-101,8.031327193150217
406.0,3.0,8.265385318370817e-102,8.031327193150217
406.0,4.0,3.296265331354265e-101,8.031327193150217
407.0,0.0,2.4724152013518907e-101,8.031327193150217
407.0,1.0,3.295455116763606e-104,8.031327193150217
407.0,2.0,1.6493752859401822e-101,8.031327193150217
407.0,3.0,8.263353705284737e-102,8.031327193150217
407.0,4.0,3.2954551167636055e-101,8.031327193150217
408.0,0.0,2.4718070091639966e-101,8.031327193150217
408.0,1.0,3.2946444640639804e-104,8.031327193150217
408.0,2.0,1.6489695542640195e-101,8.031327193150217
408.0,3.0,8.261320993640426e-102,8.031327193150217
408.0,4.0,3.29464446406398e-101,8.031327193150217
409.0,0.0,2.4711984888164945e-101,8.031327193150217
409.0,1.0,3.2938333739640105e-104,8.031327193150217
409.0,2.0,1.6485636036689848e-101,8.031327193150217
409.0,3.0,8.259287185214752e-102,8.031327193150217
409.0,4.0,3.29383337396401e-101,8.031327193150217
410.0,0.0,2.470589640838504e-101,8.031327193150217
410.0,1.0,3.2930218471689554e-104,8.031327193150217
410.0,2.0,1.6481574345080595e-101,8.031327193150217
410.0,3.0,8.257252281776152e-102,8.031327193150217
410.0,4.0,3.293021847168955e-101,8.031327193150217
411.0,0.0,2.4699804657566406e-101,8.031327193150217
411.0,1.0,3.292209884380733e-104,8.031327193150217
411.0,2.0,1.6477510471325544e-101,8.031327193150217
411.0,3.0,8.255216285084685e-102,8.031327193150217
411.0,4.0,3.292209884380733e-101,8.031327193150217
412.0,0.0,2.469370964095029e-101,8.031327193150217
412.0,1.0,3.2913974862979455e-104,8.031327193150217
412.0,2.0,1.647344441892119e-101,8.031327193150217
412.0,3.0,8.253179196892093e-102,8.031327193150217
412.0,4.0,3.2913974862979446e-101,8.031327193150217
413.0,0.0,2.4687611363753213e-101,8.031327193150217
413.0,1.0,3.290584653615896e-104,8.031327193150217
413.0,2.0,1.646937619134753e-101,8.031327193150217
413.0,3.0,8.251141018941855e-102,8.031327193150217
413.0,4.0,3.290584653615895e-101,8.031327193150217
414.0,0.0,2.468150983116716e-101,8.031327193150217
414.0,1.0,3.289771387026619e-104,8.031327193150217
414.0,2.0,1.64653057920682e-101,8.031327193150217
414.0,3.0,8.249101752969242e-102,8.031327193150217
414.0,4.0,3.289771387026618e-101,8.031327193150217
415.0,0.0,2.467540504835972e-101,8.031327193150217
415.0,1.0,3.2889576872188954e-104,8.031327193150217
415.0,2.0,1.6461233224530546e-101,8.031327193150217
415.0,3.0,8.247061400701377e-102,8.031327193150217
415.0,4.0,3.288957687218895e-101,8.031327193150217
416.0,0.0,2.466929702047425e-101,8.031327193150217
416.0,1.0,3.28814355487828e-104,8.031327193150217
416.0,2.0,1.6457158492165765e-101,8.031327193150217
416.0,3.0,8.245019963857282e-102,8.031327193150217
416.0,4.0,3.288143554878279e-101,8.031327193150217
417.0,0.0,2.466318575263004e-101,8.031327193150217
417.0,1.0,3.287328990687116e-104,8.031327193150217
417.0,2.0,1.6453081598388988e-101,8.031327193150217
417.0,3.0,8.242977444147939e-102,8.031327193150217
417.0,4.0,3.287328990687115e-101,8.031327193150217
418.0,0.0,2.4657071249922497e-101,8.031327193150217
418.0,1.0,3.286513995324564e-104,8.031327193150217
418.0,2.0,1.644900254659942e-101,8.031327193150217
418.0,3.0,8.24093384327634e-102,8.031327193150217
418.0,4.0,3.2865139953245634e-101,8.031327193150217
419.0,0.0,2.4650953517423268e-101,8.031327193150217
419.0,1.0,3.28569856946662e-104,8.031327193150217
419.0,2.0,1.6444921340180405e-101,8.031327193150217
419.0,3.0,8.238889162937544e-102,8.031327193150217
419.0,4.0,3.285698569466619e-101,8.031327193150217
420.0,0.0,2.464483256018042e-101,8.031327193150217
420.0,1.0,3.2848827137861335e-104,8.031327193150217
420.0,2.0,1.6440837982499573e-101,8.031327193150217
420.0,3.0,8.236843404818724e-102,8.031327193150217
420.0,4.0,3.284882713786133e-101,8.031327193150217
421.0,0.0,2.463870838321858e-101,8.031327193150217
421.0,1.0,3.284066428952832e-104,8.031327193150217
421.0,2.0,1.64367524769089e-101,8.031327193150217
421.0,3.0,8.234796570599222e-102,8.031327193150217
421.0,4.0,3.284066428952832e-101,8.031327193150217
422.0,0.0,2.4632580991539123e-101,8.031327193150217
422.0,1.0,3.2832497156333447e-104,8.031327193150217
422.0,2.0,1.6432664826744864e-101,8.031327193150217
422.0,3.0,8.232748661950607e-102,8.031327193150217
422.0,4.0,3.283249715633344e-101,8.031327193150217
423.0,0.0,2.4626450390120286e-101,8.031327193150217
423.0,1.0,3.2824325744912135e-104,8.031327193150217
423.0,2.0,1.6428575035328498e-101,8.031327193150217
423.0,3.0,8.230699680536715e-102,8.031327193150217
423.0,4.0,3.2824325744912134e-101,8.031327193150217
424.0,0.0,2.462031658391734e-101,8.031327193150217
424.0,1.0,3.2816150061869225e-104,8.031327193150217
424.0,2.0,1.642448310596552e-101,8.031327193150217
424.0,3.0,8.228649628013703e-102,8.031327193150217
424.0,4.0,3.281615006186922e-101,8.031327193150217
425.0,0.0,2.461417957786274e-101,8.031327193150217
425.0,1.0,3.280797011377912e-104,8.031327193150217
425.0,2.0,1.6420389041946424e-101,8.031327193150217
425.0,3.0,8.22659850603011e-102,8.031327193150217
425.0,4.0,3.280797011377911e-101,8.031327193150217
426.0,0.0,2.4608039376866277e-101,8.031327193150217
426.0,1.0,3.2799785907186034e-104,8.031327193150217
426.0,2.0,1.6416292846546584e-101,8.031327193150217
426.0,3.0,8.224546316226893e-102,8.031327193150217
426.0,4.0,3.279978590718603e-101,8.031327193150217
427.0,0.0,2.4601895985815216e-101,8.031327193150217
427.0,1.0,3.2791597448604146e-104,8.031327193150217
427.0,2.0,1.641219452302635e-101,8.031327193150217
427.0,3.0,8.222493060237485e-102,8.031327193150217
427.0,4.0,3.279159744860414e-101,8.031327193150217
428.0,0.0,2.4595749409574457e-101,8.031327193150217
428.0,1.0,3.278340474451783e-104,8.031327193150217
428.0,2.0,1.6408094074631147e-101,8.031327193150217
428.0,3.0,8.220438739687842e-102,8.031327193150217
428.0,4.0,3.2783404744517825e-101,8.031327193150217
429.0,0.0,2.458959965298666e-101,8.031327193150217
429.0,1.0,3.277520780138181e-104,8.031327193150217
429.0,2.0,1.6403991504591572e-101,8.031327193150217
429.0,3.0,8.218383356196484e-102,8.031327193150217
429.0,4.0,3.2775207801381804e-101,8.031327193150217
430.0,0.0,2.458344672087241e-101,8.031327193150217
430.0,1.0,3.27670066256214e-104,8.031327193150217
430.0,2.0,1.6399886816123484e-101,8.031327193150217
430.0,3.0,8.216326911374562e-102,8.031327193150217
430.0,4.0,3.27670066256214e-101,8.031327193150217
431.0,0.0,2.457729061803035e-101,8.031327193150217
431.0,1.0,3.2758801223632646e-104,8.031327193150217
431.0,2.0,1.6395780012428113e-101,8.031327193150217
431.0,3.0,8.214269406825882e-102,8.031327193150217
431.0,4.0,3.2758801223632644e-101,8.031327193150217
432.0,0.0,2.4571131349237323e-101,8.031327193150217
432.0,1.0,3.275059160178256e-104,8.031327193150217
432.0,2.0,1.6391671096692147e-101,8.031327193150217
432.0,3.0,8.212210844146972e-102,8.031327193150217
432.0,4.0,3.2750591601782556e-101,8.031327193150217
433.0,0.0,2.4564968919248514e-101,8.031327193150217
433.0,1.0,3.2742377766409275e-104,8.031327193150217
433.0,2.0,1.6387560072087816e-101,8.031327193150217
433.0,3.0,8.210151224927122e-102,8.031327193150217
433.0,4.0,3.274237776640927e-101,8.031327193150217
434.0,0.0,2.4558803332797596e-101,8.031327193150217
434.0,1.0,3.273415972382225e-104,8.031327193150217
434.0,2.0,1.6383446941773008e-101,8.031327193150217
434.0,3.0,8.208090550748424e-102,8.031327193150217
434.0,4.0,3.273415972382224e-101,8.031327193150217
435.0,0.0,2.4552634594596836e-101,8.031327193150217
435.0,1.0,3.272593748030241e-104,8.031327193150217
435.0,2.0,1.637933170889133e-101,8.031327193150217
435.0,3.0,8.206028823185825e-102,8.031327193150217
435.0,4.0,3.27259374803024e-101,8.031327193150217
436.0,0.0,2.4546462709337295e-101,8.031327193150217
436.0,1.0,3.271771104210242e-104,8.031327193150217
436.0,2.0,1.6375214376572234e-101,8.031327193150217
436.0,3.0,8.203966043807178e-102,8.031327193150217
436.0,4.0,3.271771104210241e-101,8.031327193150217
437.0,0.0,2.4540287681688887e-101,8.031327193150217
437.0,1.0,3.270948041544676e-104,8.031327193150217
437.0,2.0,1.6371094947931076e-101,8.031327193150217
437.0,3.0,8.20190221417327e-102,8.031327193150217
437.0,4.0,3.270948041544676e-101,8.031327193150217
438.0,0.0,2.4534109516300575e-101,8.031327193150217
438.0,1.0,3.270124560653198e-104,8.031327193150217
438.0,2.0,1.636697342606923e-101,8.031327193150217
438.0,3.0,8.199837335837891e-102,8.031327193150217
438.0,4.0,3.270124560653198e-101,8.031327193150217
439.0,0.0,2.4527928217800473e-101,8.031327193150217
439.0,1.0,3.2693006621526845e-104,8.031327193150217
439.0,2.0,1.6362849814074162e-101,8.031327193150217
439.0,3.0,8.197771410347853e-102,8.031327193150217
439.0,4.0,3.269300662152684e-101,8.031327193150217
440.0,0.0,2.452174379079598e-101,8.031327193150217
440.0,1.0,3.268476346657251e-104,8.031327193150217
440.0,2.0,1.6358724115019516e-101,8.031327193150217
440.0,3.0,8.195704439243053e-102,8.031327193150217
440.0,4.0,3.2684763466572505e-101,8.031327193150217
441.0,0.0,2.451555623987393e-101,8.031327193150217
441.0,1.0,3.26765161477827e-104,8.031327193150217
441.0,2.0,1.6354596331965216e-101,8.031327193150217
441.0,3.0,8.193636424056509e-102,8.031327193150217
441.0,4.0,3.26765161477827e-101,8.031327193150217
442.0,0.0,2.450936556960069e-101,8.031327193150217
442.0,1.0,3.26682646712439e-104,8.031327193150217
442.0,2.0,1.6350466467957546e-101,8.031327193150217
442.0,3.0,8.191567366314404e-102,8.031327193150217
442.0,4.0,3.2668264671243894e-101,8.031327193150217
443.0,0.0,2.4503171784522315e-101,8.031327193150217
443.0,1.0,3.266000904301548e-104,8.031327193150217
443.0,2.0,1.634633452602922e-101,8.031327193150217
443.0,3.0,8.189497267536127e-102,8.031327193150217
443.0,4.0,3.266000904301547e-101,8.031327193150217
444.0,0.0,2.4496974889164682e-101,8.031327193150217
444.0,1.0,3.2651749269129925e-104,8.031327193150217
444.0,2.0,1.63422005091995e-101,8.031327193150217
444.0,3.0,8.187426129234323e-102,8.031327193150217
444.0,4.0,3.265174926912992e-101,8.031327193150217
445.0,0.0,2.449077488803357e-101,8.031327193150217
445.0,1.0,3.2643485355592956e-104,8.031327193150217
445.0,2.0,1.6338064420474248e-101,8.031327193150217
445.0,3.0,8.185353952914929e-102,8.031327193150217
445.0,4.0,3.264348535559295e-101,8.031327193150217
446.0,0.0,2.448457178561484e-101,8.031327193150217
446.0,1.0,3.263521730838372e-104,8.031327193150217
446.0,2.0,1.6333926262846026e-101,8.031327193150217
446.0,3.0,8.183280740077214e-102,8.031327193150217
446.0,4.0,3.2635217308383715e-101,8.031327193150217
447.0,0.0,2.447836558637453e-101,8.031327193150217
447.0,1.0,3.262694513345495e-104,8.031327193150217
447.0,2.0,1.6329786039294178e-101,8.031327193150217
447.0,3.0,8.181206492213825e-102,8.031327193150217
447.0,4.0,3.2626945133454946e-101,8.031327193150217
448.0,0.0,2.447215629475899e-101,8.031327193150217
448.0,1.0,3.261866883673313e-104,8.031327193150217
448.0,2.0,1.6325643752784908e-101,8.031327193150217
448.0,3.0,8.179131210810829e-102,8.031327193150217
448.0,4.0,3.261866883673313e-101,8.031327193150217
449.0,0.0,2.4465943915194976e-101,8.031327193150217
449.0,1.0,3.261038842411865e-104,8.031327193150217
449.0,2.0,1.6321499406271358e-101,8.031327193150217
449.0,3.0,8.177054897347749e-102,8.031327193150217
449.0,4.0,3.261038842411865e-101,8.031327193150217
450.0,0.0,2.4459728452089825e-101,8.031327193150217
450.0,1.0,3.2602103901486e-104,8.031327193150217
450.0,2.0,1.6317353002693716e-101,8.031327193150217
450.0,3.0,8.17497755329761e-102,8.031327193150217
450.0,4.0,3.260210390148599e-101,8.031327193150217
451.0,0.0,2.4453509909831517e-101,8.031327193150217
451.0,1.0,3.2593815274683854e-104,8.031327193150217
451.0,2.0,8.172899180126972e-102,8.031327193150217
451.0,3.0,1.6313204544979244e-101,8.031327193150217
451.0,4.0,3.259381527468385e-101,8.031327193150217
452.0,0.0,2.4447288292788838e-101,8.031327193150217
452.0,1.0,3.2585522549535327e-104,8.031327193150217
452.0,2.0,8.17081977929598e-102,8.031327193150217
452.0,3.0,1.6309054036042405e-101,8.031327193150217
452.0,4.0,3.258552254953532e-101,8.031327193150217
453.0,0.0,2.4441063605311467e-101,8.031327193150217
453.0,1.0,3.257722573183807e-104,8.031327193150217
453.0,2.0,8.168739352258391e-102,8.031327193150217
453.0,3.0,1.6304901478784928e-101,8.031327193150217
453.0,4.0,3.257722573183806e-101,8.031327193150217
454.0,0.0,2.4434835851730116e-101,8.031327193150217
454.0,1.0,3.2568924827364423e-104,8.031327193150217
454.0,2.0,8.166657900461625e-102,8.031327193150217
454.0,3.0,1.630074687609587e-101,8.031327193150217
454.0,4.0,3.256892482736442e-101,8.031327193150217
455.0,0.0,2.442860503635663e-101,8.031327193150217
455.0,1.0,3.2560619841861613e-104,8.031327193150217
455.0,2.0,8.164575425346796e-102,8.031327193150217
455.0,3.0,1.629659023085171e-101,8.031327193150217
455.0,4.0,3.256061984186161e-101,8.031327193150217
456.0,0.0,2.4422371163484116e-101,8.031327193150217
456.0,1.0,3.2552310781051864e-104,8.031327193150217
456.0,2.0,8.162491928348752e-102,8.031327193150217
456.0,3.0,1.6292431545916432e-101,8.031327193150217
456.0,4.0,3.255231078105186e-101,8.031327193150217
457.0,0.0,2.441613423738705e-101,8.031327193150217
457.0,1.0,3.254399765063258e-104,8.031327193150217
457.0,2.0,8.160407410896114e-102,8.031327193150217
457.0,3.0,1.628827082414158e-101,8.031327193150217
457.0,4.0,3.254399765063257e-101,8.031327193150217
458.0,0.0,2.4409894262321372e-101,8.031327193150217
458.0,1.0,3.2535680456276463e-104,8.031327193150217
458.0,2.0,8.158321874411318e-102,8.031327193150217
458.0,3.0,1.6284108068366343e-101,8.031327193150217
458.0,4.0,3.253568045627646e-101,8.031327193150217
459.0,0.0,2.4403651242524638e-101,8.031327193150217
459.0,1.0,3.25273592036317e-104,8.031327193150217
459.0,2.0,8.156235320310644e-102,8.031327193150217
459.0,3.0,1.627994328141764e-101,8.031327193150217
459.0,4.0,3.2527359203631694e-101,8.031327193150217
460.0,0.0,2.43974051822161e-101,8.031327193150217
460.0,1.0,3.251903389832208e-104,8.031327193150217
460.0,2.0,8.154147750004258e-102,8.031327193150217
460.0,3.0,1.6275776466110177e-101,8.031327193150217
460.0,4.0,3.2519033898322075e-101,8.031327193150217
461.0,0.0,2.439115608559682e-101,8.031327193150217
461.0,1.0,3.251070454594717e-104,8.031327193150217
461.0,2.0,8.152059164896248e-102,8.031327193150217
461.0,3.0,1.6271607625246532e-101,8.031327193150217
461.0,4.0,3.251070454594716e-101,8.031327193150217
462.0,0.0,2.4384903956849798e-101,8.031327193150217
462.0,1.0,3.250237115208243e-104,8.031327193150217
462.0,2.0,8.149969566384665e-102,8.031327193150217
462.0,3.0,1.626743676161723e-101,8.031327193150217
462.0,4.0,3.250237115208242e-101,8.031327193150217
463.0,0.0,2.437864880014006e-101,8.031327193150217
463.0,1.0,3.249403372227938e-104,8.031327193150217
463.0,2.0,8.14787895586155e-102,8.031327193150217
463.0,3.0,1.6263263878000802e-101,8.031327193150217
463.0,4.0,3.249403372227937e-101,8.031327193150217
464.0,0.0,2.437239061961477e-101,8.031327193150217
464.0,1.0,3.248569226206573e-104,8.031327193150217
464.0,2.0,8.145787334712978e-102,8.031327193150217
464.0,3.0,1.6259088977163874e-101,8.031327193150217
464.0,4.0,3.248569226206573e-101,8.031327193150217
465.0,0.0,2.4366129419403344e-101,8.031327193150217
465.0,1.0,3.247734677694554e-104,8.031327193150217
465.0,2.0,8.14369470431909e-102,8.031327193150217
465.0,3.0,1.6254912061861216e-101,8.031327193150217
465.0,4.0,3.247734677694553e-101,8.031327193150217
466.0,0.0,2.435986520361756e-101,8.031327193150217
466.0,1.0,3.246899727239934e-104,8.031327193150217
466.0,2.0,8.14160106605413e-102,8.031327193150217
466.0,3.0,1.6250733134835844e-101,8.031327193150217
466.0,4.0,3.2468997272399334e-101,8.031327193150217
467.0,0.0,2.4353597976351637e-101,8.031327193150217
467.0,1.0,3.246064375388428e-104,8.031327193150217
467.0,2.0,8.139506421286479e-102,8.031327193150217
467.0,3.0,1.6246552198819055e-101,8.031327193150217
467.0,4.0,3.2460643753884276e-101,8.031327193150217
468.0,0.0,2.434732774168237e-101,8.031327193150217
468.0,1.0,3.2452286226834276e-104,8.031327193150217
468.0,2.0,8.13741077137869e-102,8.031327193150217
468.0,3.0,1.624236925653053e-101,8.031327193150217
468.0,4.0,3.2452286226834273e-101,8.031327193150217
469.0,0.0,2.434105450366922e-101,8.031327193150217
469.0,1.0,3.2443924696660133e-104,8.031327193150217
469.0,2.0,8.135314117687524e-102,8.031327193150217
469.0,3.0,1.623818431067837e-101,8.031327193150217
469.0,4.0,3.244392469666013e-101,8.031327193150217
470.0,0.0,2.433477826635441e-101,8.031327193150217
470.0,1.0,3.243555916874969e-104,8.031327193150217
470.0,2.0,8.13321646156398e-102,8.031327193150217
470.0,3.0,1.6233997363959193e-101,8.031327193150217
470.0,4.0,3.243555916874968e-101,8.031327193150217
471.0,0.0,2.4328499033763033e-101,8.031327193150217
471.0,1.0,3.242718964846795e-104,8.031327193150217
471.0,2.0,8.131117804353333e-102,8.031327193150217
471.0,3.0,1.622980841905818e-101,8.031327193150217
471.0,4.0,3.242718964846794e-101,8.031327193150217
472.0,0.0,2.4322216809903163e-101,8.031327193150217
472.0,1.0,3.241881614115722e-104,8.031327193150217
472.0,2.0,8.129018147395169e-102,8.031327193150217
472.0,3.0,1.6225617478649163e-101,8.031327193150217
472.0,4.0,3.2418816141157216e-101,8.031327193150217
473.0,0.0,2.4315931598765937e-101,8.031327193150217
473.0,1.0,3.241043865213726e-104,8.031327193150217
473.0,2.0,8.126917492023414e-102,8.031327193150217
473.0,3.0,1.6221424545394672e-101,8.031327193150217
473.0,4.0,3.2410438652137255e-101,8.031327193150217
474.0,0.0,2.4309643404325658e-101,8.031327193150217
474.0,1.0,3.240205718670537e-104,8.031327193150217
474.0,2.0,8.124815839566367e-102,8.031327193150217
474.0,3.0,1.6217229621946012e-101,8.031327193150217
474.0,4.0,3.2402057186705364e-101,8.031327193150217
475.0,0.0,2.4303352230539916e-101,8.031327193150217
475.0,1.0,3.239367175013657e-104,8.031327193150217
475.0,2.0,8.12271319134674e-102,8.031327193150217
475.0,3.0,1.6213032710943328e-101,8.031327193150217
475.0,4.0,3.2393671750136566e-101,8.031327193150217
476.0,0.0,2.429705808134964e-101,8.031327193150217
476.0,1.0,3.238528234768369e-104,8.031327193150217
476.0,2.0,8.12060954868168e-102,8.031327193150217
476.0,3.0,1.620883381501566e-101,8.031327193150217
476.0,4.0,3.2385282347683684e-101,8.031327193150217
477.0,0.0,2.4290760960679246e-101,8.031327193150217
477.0,1.0,3.237688898457753e-104,8.031327193150217
477.0,2.0,8.118504912882812e-102,8.031327193150217
477.0,3.0,1.6204632936781028e-101,8.031327193150217
477.0,4.0,3.2376888984577524e-101,8.031327193150217
478.0,0.0,2.4284460872436697e-101,8.031327193150217
478.0,1.0,3.236849166602698e-104,8.031327193150217
478.0,2.0,8.116399285256261e-102,8.031327193150217
478.0,3.0,1.6200430078846477e-101,8.031327193150217
478.0,4.0,3.2368491666026977e-101,8.031327193150217
479.0,0.0,2.427815782051361e-101,8.031327193150217
479.0,1.0,3.2360090397219133e-104,8.031327193150217
479.0,2.0,8.114292667102694e-102,8.031327193150217
479.0,3.0,1.6196225243808152e-101,8.031327193150217
479.0,4.0,3.2360090397219126e-101,8.031327193150217
480.0,0.0,2.427185180878536e-101,8.031327193150217
480.0,1.0,3.235168518331943e-104,8.031327193150217
480.0,2.0,8.112185059717342e-102,8.031327193150217
480.0,3.0,1.6192018434251348e-101,8.031327193150217
480.0,4.0,3.2351685183319426e-101,8.031327193150217
481.0,0.0,2.426554284111115e-101,8.031327193150217
481.0,1.0,3.234327602947177e-104,8.031327193150217
481.0,2.0,8.110076464390041e-102,8.031327193150217
481.0,3.0,1.6187809652750594e-101,8.031327193150217
481.0,4.0,3.2343276029471765e-101,8.031327193150217
482.0,0.0,2.4259230921334125e-101,8.031327193150217
482.0,1.0,3.2334862940798623e-104,8.031327193150217
482.0,2.0,8.107966882405251e-102,8.031327193150217
482.0,3.0,1.6183598901869686e-101,8.031327193150217
482.0,4.0,3.233486294079862e-101,8.031327193150217
483.0,0.0,2.425291605328146e-101,8.031327193150217
483.0,1.0,3.2326445922401204e-104,8.031327193150217
483.0,2.0,8.105856315042098e-102,8.031327193150217
483.0,3.0,1.617938618416178e-101,8.031327193150217
483.0,4.0,3.23264459224012e-101,8.031327193150217
484.0,0.0,2.4246598240764448e-101,8.031327193150217
484.0,1.0,3.231802497935954e-104,8.031327193150217
484.0,2.0,8.1037447635744e-102,8.031327193150217
484.0,3.0,1.6175171502169423e-101,8.031327193150217
484.0,4.0,3.231802497935953e-101,8.031327193150217
485.0,0.0,2.424027748757859e-101,8.031327193150217
485.0,1.0,3.23096001167326e-104,8.031327193150217
485.0,2.0,8.101632229270696e-102,8.031327193150217
485.0,3.0,1.617095485842464e-101,8.031327193150217
485.0,4.0,3.2309600116732595e-101,8.031327193150217
486.0,0.0,2.4233953797503683e-101,8.031327193150217
486.0,1.0,3.230117133955845e-104,8.031327193150217
486.0,2.0,8.099518713394278e-102,8.031327193150217
486.0,3.0,1.616673625544898e-101,8.031327193150217
486.0,4.0,3.230117133955845e-101,8.031327193150217
487.0,0.0,2.4227627174303928e-101,8.031327193150217
487.0,1.0,3.2292738652854346e-104,8.031327193150217
487.0,2.0,8.097404217203223e-102,8.031327193150217
487.0,3.0,1.6162515695753575e-101,8.031327193150217
487.0,4.0,3.229273865285434e-101,8.031327193150217
488.0,0.0,2.4221297621727984e-101,8.031327193150217
488.0,1.0,3.228430206161683e-104,8.031327193150217
488.0,2.0,8.095288741950417e-102,8.031327193150217
488.0,3.0,1.6158293181839198e-101,8.031327193150217
